time,Cache:adminBytes,Cache:avgBatchCACHEMODE,Cache:avgBatchCRITICAL,Cache:avgBatchDAEMON,Cache:avgBatchEVICTORTHREAD,Cache:avgBatchMANUAL,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:nBINsEvictedCACHEMODE,Cache:nBINsEvictedCRITICAL,Cache:nBINsEvictedDAEMON,Cache:nBINsEvictedEVICTORTHREAD,Cache:nBINsEvictedMANUAL,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsStripped,Cache:nBatchesCACHEMODE,Cache:nBatchesCRITICAL,Cache:nBatchesDAEMON,Cache:nBatchesEVICTORTHREAD,Cache:nBatchesMANUAL,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nEvictPasses,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesScanned,Cache:nNodesSelected,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsEvictedCACHEMODE,Cache:nUpperINsEvictedCRITICAL,Cache:nUpperINsEvictedDAEMON,Cache:nUpperINsEvictedEVICTORTHREAD,Cache:nUpperINsEvictedMANUAL,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:requiredEvictBytes,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:cleanerBackLog,Cleaning:fileDeletionBacklog,Cleaning:lnSizeCorrectionFactor,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerProbeRuns,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nToBeCleanedLNsProcessed,Cleaning:pendingLNQueueSize,Cleaning:totalLogSize,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:Copy.count,Jvm:Copy.time,Jvm:MarkSweepCompact.count,Jvm:MarkSweepCompact.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,Op:cursorDelete,Op:cursorGetCurrent,Op:cursorGetFirst,Op:cursorGetLast,Op:cursorGetNext,Op:cursorGetNextDup,Op:cursorGetNextNoDup,Op:cursorGetPrev,Op:cursorGetPrevDup,Op:cursorGetPrevNoDup,Op:cursorPut,Op:cursorPutCurrent,Op:cursorPutNoDupData,Op:cursorPutNoOverwrite,Op:dbDelete,Op:dbGet,Op:dbGetSearchBoth,Op:dbPut,Op:dbPutNoDupData,Op:dbPutNoOverWrite,Op:dbRemoveSequence,Op:dosCursorGetNext,Op:secondaryCursorDelete,Op:secondaryCursorGetCurrent,Op:secondaryCursorGetFirst,Op:secondaryCursorGetLast,Op:secondaryCursorGetNext,Op:secondaryCursorGetNextDup,Op:secondaryCursorGetNextNoDup,Op:secondaryCursorGetPrev,Op:secondaryCursorGetPrevDup,Op:secondaryCursorGetPrevNoDup,Op:secondaryDbDelete,Op:secondaryDbGet,Op:secondaryDbGetSearchBoth
2013-10-21T04:11:41Z,5004,0,0,0,0,0,6792092,32360,3639680,1680,0,0,0,0,0,0,0,0,0,0,0,0,0,1760,203,0,1946,3,1717,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,184691927203,55,184691823838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1382323660685,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301445128,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-21T04:12:41Z,5004,0,0,0,0,0,6792092,32360,3639680,1680,0,0,0,0,0,0,0,0,0,0,0,0,0,1760,203,0,1946,3,1717,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,184691927203,55,184691823838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1382323660685,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301445128,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-21T04:13:41Z,5004,0,0,0,0,0,6792092,32360,3639680,1680,0,0,0,0,0,0,0,0,0,0,0,0,0,1760,203,0,1946,3,1717,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,184691927203,55,184691823838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1382323660685,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301445128,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-21T04:14:41Z,5004,0,0,0,0,0,6792092,32360,3639680,1680,0,0,0,0,0,0,0,0,0,0,0,0,0,1760,203,0,1946,3,1717,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,184691927203,55,184691823838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1382323660685,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301445128,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-21T04:15:41Z,5004,0,0,0,0,0,6792092,32360,3639680,1680,0,0,0,0,0,0,0,0,0,0,0,0,0,1760,203,0,1946,3,1717,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,184691927203,55,184691823838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1382323660685,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301445128,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-21T04:16:41Z,5004,0,0,0,0,0,6792092,32360,3639680,1680,0,0,0,0,0,0,0,0,0,0,0,0,0,1760,203,0,1946,3,1717,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,184691927203,55,184691823838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1382323660685,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302239792,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-21T04:17:41Z,5004,0,0,0,0,0,6792092,32360,3639680,1680,0,0,0,0,0,0,0,0,0,0,0,0,0,1760,203,0,1946,3,1717,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,184691927203,55,184691823838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1382323660685,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302239792,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-21T04:18:41Z,5004,0,0,0,0,0,6792092,32360,3639680,1680,0,0,0,0,0,0,0,0,0,0,0,0,0,1760,203,0,1946,3,1717,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,184691927203,55,184691823838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1382323660685,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302239792,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-21T04:19:41Z,5004,0,0,0,0,0,6792092,32360,3639680,1680,0,0,0,0,0,0,0,0,0,0,0,0,0,1760,203,0,1946,3,1717,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,184691927203,55,184691823838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1382323660685,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302239792,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-21T04:20:41Z,5004,0,0,0,0,0,6792092,32360,3639680,1680,0,0,0,0,0,0,0,0,0,0,0,0,0,1760,203,0,1946,3,1717,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,184691927203,55,184691823838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1382323660685,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302239792,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-21T04:21:41Z,5004,0,0,0,0,0,6792092,32360,3639680,1680,0,0,0,0,0,0,0,0,0,0,0,0,0,1760,203,0,1946,3,1717,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,184691927203,55,184691823838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1382323660685,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302239792,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-21T04:22:41Z,5004,0,0,0,0,0,6792092,32360,3639680,1680,0,0,0,0,0,0,0,0,0,0,0,0,0,1760,203,0,1946,3,1717,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,184691927203,55,184691823838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1382323660685,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302239792,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-21T04:23:41Z,5004,0,0,0,0,0,6792092,32360,3639680,1680,0,0,0,0,0,0,0,0,0,0,0,0,0,1760,203,0,1946,3,1717,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,184691927203,55,184691823838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1382323660685,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303034416,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-21T04:24:41Z,5004,0,0,0,0,0,6792092,32360,3639680,1680,0,0,0,0,0,0,0,0,0,0,0,0,0,1760,203,0,1946,3,1717,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,184691927203,55,184691823838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1382323660685,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303034416,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-21T04:25:41Z,5004,0,0,0,0,0,6792092,32360,3639680,1680,0,0,0,0,0,0,0,0,0,0,0,0,0,1760,203,0,1946,3,1717,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,184691927203,55,184691823838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1382323660685,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303034416,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-21T04:26:41Z,5004,0,0,0,0,0,6792092,32360,3639680,1680,0,0,0,0,0,0,0,0,0,0,0,0,0,1760,203,0,1946,3,1717,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,184691927203,55,184691823838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1382323660685,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303034416,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-21T04:27:41Z,5004,0,0,0,0,0,6792092,32360,3639680,1680,0,0,0,0,0,0,0,0,0,0,0,0,0,1760,203,0,1946,3,1717,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,184691927203,55,184691823838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1382323660685,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303034416,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-21T04:28:41Z,5004,0,0,0,0,0,6792092,32360,3639680,1680,0,0,0,0,0,0,0,0,0,0,0,0,0,1760,203,0,1946,3,1717,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,184691927203,55,184691823838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1382323660685,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303034416,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-21T04:29:41Z,5004,0,0,0,0,0,6792092,32360,3639680,1680,0,0,0,0,0,0,0,0,0,0,0,0,0,1760,203,0,1946,3,1717,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,184691927203,55,184691823838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1382323660685,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303034416,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-21T04:30:41Z,5004,0,0,0,0,0,6792092,32360,3639680,1680,0,0,0,0,0,0,0,0,0,0,0,0,0,1760,203,0,1946,3,1717,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,184691927203,55,184691823838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1382323660685,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303829040,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-21T04:31:41Z,5004,0,0,0,0,0,6792092,32360,3639680,1680,0,0,0,0,0,0,0,0,0,0,0,0,0,1760,203,0,1946,3,1717,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,184691927203,55,184691823838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1382323660685,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303829040,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-21T04:32:41Z,5004,0,0,0,0,0,6792092,32360,3639680,1680,0,0,0,0,0,0,0,0,0,0,0,0,0,1760,203,0,1946,3,1717,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,184691927203,55,184691823838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1382323660685,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303829040,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-21T04:33:41Z,5004,0,0,0,0,0,6792092,32360,3639680,1680,0,0,0,0,0,0,0,0,0,0,0,0,0,1760,203,0,1946,3,1717,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,184691927203,55,184691823838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1382323660685,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303829040,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-21T04:34:41Z,5004,0,0,0,0,0,6792092,32360,3639680,1680,0,0,0,0,0,0,0,0,0,0,0,0,0,1760,203,0,1946,3,1717,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,184691927203,55,184691823838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1382323660685,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303829040,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-21T04:35:41Z,5004,0,0,0,0,0,6792092,32360,3639680,1680,0,0,0,0,0,0,0,0,0,0,0,0,0,1760,203,0,1946,3,1717,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,184691927203,55,184691823838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1382323660685,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303829040,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-21T04:36:41Z,5004,0,0,0,0,0,6792092,32360,3639680,1680,0,0,0,0,0,0,0,0,0,0,0,0,0,1760,203,0,1946,3,1717,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,184691927203,55,184691823838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1382323660685,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303829040,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-21T04:37:41Z,5004,0,0,0,0,0,6792092,32360,3639680,1680,0,0,0,0,0,0,0,0,0,0,0,0,0,1760,203,0,1946,3,1717,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,184691927203,55,184691823838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1382323660685,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304623664,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-21T04:38:41Z,5004,0,0,0,0,0,6792092,32360,3639680,1680,0,0,0,0,0,0,0,0,0,0,0,0,0,1760,203,0,1946,3,1717,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,184691927203,55,184691823838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1382323660685,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304623664,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-21T04:39:41Z,5004,0,0,0,0,0,6792092,32360,3639680,1680,0,0,0,0,0,0,0,0,0,0,0,0,0,1760,203,0,1946,3,1717,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,184691927203,55,184691823838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1382323660685,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304623664,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
